G ( i) protein, phosphatidylinositol - 3 kinase ( PI3K), p38 mitogen - activated protein kinase ( MAPK), cytosolic phospholipase A ( 2) and urokinase type plasminogen activator ( uPA) are required for LPA - induced cells invasion.	"phosphatidylinositol - 3 kinase	16	47	Gene_or_gene_product"	"PI3K	50	54	Gene_or_gene_product"	"p38 mitogen - activated protein kinase	57	95	Gene_or_gene_product"	"MAPK	98	102	Gene_or_gene_product"	"cytosolic	105	114	Organism_substance"	"urokinase type plasminogen activator	140	176	Gene_or_gene_product"	"uPA	179	182	Gene_or_gene_product"	"LPA	201	204	Chemical"	"cells	215	220	Cell"	"[{""token"": ""phosphatidylinositol - 3 kinase"", ""start_span"": 16, ""end_span"": 47, ""type"": ""Gene_or_gene_product""}, {""token"": ""PI3K"", ""start_span"": 50, ""end_span"": 54, ""type"": ""Gene_or_gene_product""}, {""token"": ""p38 mitogen - activated protein kinase"", ""start_span"": 57, ""end_span"": 95, ""type"": ""Gene_or_gene_product""}, {""token"": ""MAPK"", ""start_span"": 98, ""end_span"": 102, ""type"": ""Gene_or_gene_product""}, {""token"": ""cytosolic"", ""start_span"": 105, ""end_span"": 114, ""type"": ""Organism_substance""}, {""token"": ""urokinase type plasminogen activator"", ""start_span"": 140, ""end_span"": 176, ""type"": ""Gene_or_gene_product""}, {""token"": ""uPA"", ""start_span"": 179, ""end_span"": 182, ""type"": ""Gene_or_gene_product""}, {""token"": ""LPA"", ""start_span"": 201, ""end_span"": 204, ""type"": ""Chemical""}, {""token"": ""cells"", ""start_span"": 215, ""end_span"": 220, ""type"": ""Cell""}]"
One such agent, 3 - bromopyruvate ( 3 - BrPA), a lactic acid analog, has been shown to inhibit both glycolytic and mitochondrial ATP production in rapidly growing cancers ( Ko et al., Cancer Letts., 173, 83 - 91, 2001), leave normal cells alone, and eradicate advanced cancers ( 19 of 19) in a rodent model ( Ko et al., Biochem. Biophys. Res. Commun., 324, 269 - 275, 2004).	"3 - bromopyruvate	16	33	Chemical"	"3 - BrPA	36	44	Chemical"	"lactic acid analog	49	67	Chemical"	"mitochondrial	115	128	Cellular_component"	"ATP	129	132	Chemical"	"cancers	163	170	Cancer"	"cells	233	238	Cell"	"cancers	269	276	Cancer"	"rodent	294	300	Organism"	"[{""token"": ""3 - bromopyruvate"", ""start_span"": 16, ""end_span"": 33, ""type"": ""Chemical""}, {""token"": ""3 - BrPA"", ""start_span"": 36, ""end_span"": 44, ""type"": ""Chemical""}, {""token"": ""lactic acid analog"", ""start_span"": 49, ""end_span"": 67, ""type"": ""Chemical""}, {""token"": ""mitochondrial"", ""start_span"": 115, ""end_span"": 128, ""type"": ""Cellular_component""}, {""token"": ""ATP"", ""start_span"": 129, ""end_span"": 132, ""type"": ""Chemical""}, {""token"": ""cancers"", ""start_span"": 163, ""end_span"": 170, ""type"": ""Cancer""}, {""token"": ""cells"", ""start_span"": 233, ""end_span"": 238, ""type"": ""Cell""}, {""token"": ""cancers"", ""start_span"": 269, ""end_span"": 276, ""type"": ""Cancer""}, {""token"": ""rodent"", ""start_span"": 294, ""end_span"": 300, ""type"": ""Organism""}]"
Furthermore, it was shown that thiol - containing antioxidants completely blocked MOG - induced mitochondrial DeltaPsim loss and subsequent cell apoptosis, while the inhibition of apoptosis by benzyloxy - carbonyl - Val - Ala - Asp - fluoromethylketone only partially attenuated mitochondrial DeltaPsim loss, indicating that MOG - induced redox imbalance is an early event upstream to mitochondrial DeltaPsim loss and caspase - 3 activation.	"thiol	31	36	Chemical"	"MOG	82	85	Chemical"	"mitochondrial	96	109	Cellular_component"	"cell	140	144	Cell"	"benzyloxy - carbonyl - Val - Ala - Asp - fluoromethylketone	193	252	Chemical"	"mitochondrial	279	292	Cellular_component"	"MOG	325	328	Chemical"	"mitochondrial	385	398	Cellular_component"	"caspase - 3	418	429	Gene_or_gene_product"	"[{""token"": ""thiol"", ""start_span"": 31, ""end_span"": 36, ""type"": ""Chemical""}, {""token"": ""MOG"", ""start_span"": 82, ""end_span"": 85, ""type"": ""Chemical""}, {""token"": ""mitochondrial"", ""start_span"": 96, ""end_span"": 109, ""type"": ""Cellular_component""}, {""token"": ""cell"", ""start_span"": 140, ""end_span"": 144, ""type"": ""Cell""}, {""token"": ""benzyloxy - carbonyl - Val - Ala - Asp - fluoromethylketone"", ""start_span"": 193, ""end_span"": 252, ""type"": ""Chemical""}, {""token"": ""mitochondrial"", ""start_span"": 279, ""end_span"": 292, ""type"": ""Cellular_component""}, {""token"": ""MOG"", ""start_span"": 325, ""end_span"": 328, ""type"": ""Chemical""}, {""token"": ""mitochondrial"", ""start_span"": 385, ""end_span"": 398, ""type"": ""Cellular_component""}, {""token"": ""caspase - 3"", ""start_span"": 418, ""end_span"": 429, ""type"": ""Gene_or_gene_product""}]"
Consistently, it was found that MOG rapidly decreased the intracellular glutathione ( GSH) content in a dose - dependent manner and the significance of GSH depletion in MOG - induced apoptosis was further supported by the protective effects of tert - butylhydroquinone ( tBHQ) and the facilitative effects of DL - buthionine ( S, R) - sulfoximine ( BSO).	"MOG	32	35	Chemical"	"intracellular	58	71	Immaterial_anatomical_entity"	"glutathione	72	83	Chemical"	"GSH	86	89	Chemical"	"GSH	152	155	Chemical"	"MOG	169	172	Chemical"	"tert - butylhydroquinone	244	268	Chemical"	"tBHQ	271	275	Chemical"	"BSO	349	352	Chemical"	"[{""token"": ""MOG"", ""start_span"": 32, ""end_span"": 35, ""type"": ""Chemical""}, {""token"": ""intracellular"", ""start_span"": 58, ""end_span"": 71, ""type"": ""Immaterial_anatomical_entity""}, {""token"": ""glutathione"", ""start_span"": 72, ""end_span"": 83, ""type"": ""Chemical""}, {""token"": ""GSH"", ""start_span"": 86, ""end_span"": 89, ""type"": ""Chemical""}, {""token"": ""GSH"", ""start_span"": 152, ""end_span"": 155, ""type"": ""Chemical""}, {""token"": ""MOG"", ""start_span"": 169, ""end_span"": 172, ""type"": ""Chemical""}, {""token"": ""tert - butylhydroquinone"", ""start_span"": 244, ""end_span"": 268, ""type"": ""Chemical""}, {""token"": ""tBHQ"", ""start_span"": 271, ""end_span"": 275, ""type"": ""Chemical""}, {""token"": ""BSO"", ""start_span"": 349, ""end_span"": 352, ""type"": ""Chemical""}]"
Clinical studies have shown elevated serum IL - 6 concentrations in patients with endometrial cancer, non - small cell lung carcinoma, colorectal cancer, renal cell carcinoma, breast and ovarian cancer.	"serum	37	42	Organism_substance"	"IL - 6	43	49	Gene_or_gene_product"	"patients	68	76	Organism"	"endometrial cancer	82	100	Cancer"	"non - small cell lung carcinoma	102	133	Cancer"	"colorectal cancer	135	152	Cancer"	"renal cell carcinoma	154	174	Cancer"	"breast	176	182	Cancer"	"ovarian cancer	187	201	Cancer"	"[{""token"": ""serum"", ""start_span"": 37, ""end_span"": 42, ""type"": ""Organism_substance""}, {""token"": ""IL - 6"", ""start_span"": 43, ""end_span"": 49, ""type"": ""Gene_or_gene_product""}, {""token"": ""patients"", ""start_span"": 68, ""end_span"": 76, ""type"": ""Organism""}, {""token"": ""endometrial cancer"", ""start_span"": 82, ""end_span"": 100, ""type"": ""Cancer""}, {""token"": ""non - small cell lung carcinoma"", ""start_span"": 102, ""end_span"": 133, ""type"": ""Cancer""}, {""token"": ""colorectal cancer"", ""start_span"": 135, ""end_span"": 152, ""type"": ""Cancer""}, {""token"": ""renal cell carcinoma"", ""start_span"": 154, ""end_span"": 174, ""type"": ""Cancer""}, {""token"": ""breast"", ""start_span"": 176, ""end_span"": 182, ""type"": ""Cancer""}, {""token"": ""ovarian cancer"", ""start_span"": 187, ""end_span"": 201, ""type"": ""Cancer""}]"
Enhancement of docetaxel - induced cytotoxicity and apoptosis by all - trans retinoic acid ( ATRA) through downregulation of survivin ( BIRC5), MCL - 1 and LTbeta - R in hormone - and drug resistant prostate cancer cell line, DU - 145.	"docetaxel	15	24	Chemical"	"all - trans retinoic acid	65	90	Chemical"	"ATRA	93	97	Chemical"	"survivin	125	133	Gene_or_gene_product"	"BIRC5	136	141	Gene_or_gene_product"	"MCL - 1	144	151	Gene_or_gene_product"	"LTbeta - R	156	166	Gene_or_gene_product"	"prostate cancer cell line	199	224	Cell"	"DU - 145	226	234	Cell"	"[{""token"": ""docetaxel"", ""start_span"": 15, ""end_span"": 24, ""type"": ""Chemical""}, {""token"": ""all - trans retinoic acid"", ""start_span"": 65, ""end_span"": 90, ""type"": ""Chemical""}, {""token"": ""ATRA"", ""start_span"": 93, ""end_span"": 97, ""type"": ""Chemical""}, {""token"": ""survivin"", ""start_span"": 125, ""end_span"": 133, ""type"": ""Gene_or_gene_product""}, {""token"": ""BIRC5"", ""start_span"": 136, ""end_span"": 141, ""type"": ""Gene_or_gene_product""}, {""token"": ""MCL - 1"", ""start_span"": 144, ""end_span"": 151, ""type"": ""Gene_or_gene_product""}, {""token"": ""LTbeta - R"", ""start_span"": 156, ""end_span"": 166, ""type"": ""Gene_or_gene_product""}, {""token"": ""prostate cancer cell line"", ""start_span"": 199, ""end_span"": 224, ""type"": ""Cell""}, {""token"": ""DU - 145"", ""start_span"": 226, ""end_span"": 234, ""type"": ""Cell""}]"
We have found out that docetaxel - ATRA combination significantly downregulates survivin ( BIRC5), myeloid cell leukemia - 1 ( MCL - 1) and lymphotoxin beta - receptor ( LTbetaR) genes, which all three have pivotal roles in regulation of apoptosis and cell cycle progression.	"docetaxel	23	32	Chemical"	"ATRA	35	39	Chemical"	"survivin	80	88	Gene_or_gene_product"	"BIRC5	91	96	Gene_or_gene_product"	"myeloid cell leukemia - 1	99	124	Gene_or_gene_product"	"MCL - 1	127	134	Gene_or_gene_product"	"lymphotoxin beta - receptor	140	167	Gene_or_gene_product"	"LTbetaR	170	177	Gene_or_gene_product"	"cell	252	256	Cell"	"[{""token"": ""docetaxel"", ""start_span"": 23, ""end_span"": 32, ""type"": ""Chemical""}, {""token"": ""ATRA"", ""start_span"": 35, ""end_span"": 39, ""type"": ""Chemical""}, {""token"": ""survivin"", ""start_span"": 80, ""end_span"": 88, ""type"": ""Gene_or_gene_product""}, {""token"": ""BIRC5"", ""start_span"": 91, ""end_span"": 96, ""type"": ""Gene_or_gene_product""}, {""token"": ""myeloid cell leukemia - 1"", ""start_span"": 99, ""end_span"": 124, ""type"": ""Gene_or_gene_product""}, {""token"": ""MCL - 1"", ""start_span"": 127, ""end_span"": 134, ""type"": ""Gene_or_gene_product""}, {""token"": ""lymphotoxin beta - receptor"", ""start_span"": 140, ""end_span"": 167, ""type"": ""Gene_or_gene_product""}, {""token"": ""LTbetaR"", ""start_span"": 170, ""end_span"": 177, ""type"": ""Gene_or_gene_product""}, {""token"": ""cell"", ""start_span"": 252, ""end_span"": 256, ""type"": ""Cell""}]"
We show mutation of S727 to the phosphomimetic residue Glu, and inactivation of Y705 ( Y705F / S727E) resulted in a remarkable growth advantage in low - serum, enhanced anchorage - independent growth in soft agar, and increased tumorigenicity in nonobese diabetic / severe combined immunodeficient ( NOD / SCID) mice, possibly by direct activation of downstream proto - oncogenes c - myc, mcl - 1, and survivin.	"S727	20	24	Amino_acid"	"Glu	55	58	Amino_acid"	"Y705	80	84	Amino_acid"	"Y705F	87	92	Amino_acid"	"S727E	95	100	Amino_acid"	"serum	153	158	Organism_substance"	"c - myc	380	387	Gene_or_gene_product"	"mcl - 1	389	396	Gene_or_gene_product"	"survivin	402	410	Gene_or_gene_product"	"[{""token"": ""S727"", ""start_span"": 20, ""end_span"": 24, ""type"": ""Amino_acid""}, {""token"": ""Glu"", ""start_span"": 55, ""end_span"": 58, ""type"": ""Amino_acid""}, {""token"": ""Y705"", ""start_span"": 80, ""end_span"": 84, ""type"": ""Amino_acid""}, {""token"": ""Y705F"", ""start_span"": 87, ""end_span"": 92, ""type"": ""Amino_acid""}, {""token"": ""S727E"", ""start_span"": 95, ""end_span"": 100, ""type"": ""Amino_acid""}, {""token"": ""serum"", ""start_span"": 153, ""end_span"": 158, ""type"": ""Organism_substance""}, {""token"": ""c - myc"", ""start_span"": 380, ""end_span"": 387, ""type"": ""Gene_or_gene_product""}, {""token"": ""mcl - 1"", ""start_span"": 389, ""end_span"": 396, ""type"": ""Gene_or_gene_product""}, {""token"": ""survivin"", ""start_span"": 402, ""end_span"": 410, ""type"": ""Gene_or_gene_product""}]"
In conclusion, CXCR4 expression is associated with gastric cancer cell migration in vitro, and strong expression of CXCR4 by gastric cancer cells is significantly associated with lymphatic metastasis in patients with gastric cancer, suggesting that CXCR4 plays an important role during gastric cancer progression.	"CXCR4	15	20	Gene_or_gene_product"	"gastric cancer cell	51	70	Cell"	"CXCR4	116	121	Gene_or_gene_product"	"gastric cancer cells	125	145	Cell"	"lymphatic	179	188	Organ"	"patients	203	211	Organism"	"gastric cancer	217	231	Cancer"	"CXCR4	249	254	Gene_or_gene_product"	"gastric cancer	286	300	Cancer"	"[{""token"": ""CXCR4"", ""start_span"": 15, ""end_span"": 20, ""type"": ""Gene_or_gene_product""}, {""token"": ""gastric cancer cell"", ""start_span"": 51, ""end_span"": 70, ""type"": ""Cell""}, {""token"": ""CXCR4"", ""start_span"": 116, ""end_span"": 121, ""type"": ""Gene_or_gene_product""}, {""token"": ""gastric cancer cells"", ""start_span"": 125, ""end_span"": 145, ""type"": ""Cell""}, {""token"": ""lymphatic"", ""start_span"": 179, ""end_span"": 188, ""type"": ""Organ""}, {""token"": ""patients"", ""start_span"": 203, ""end_span"": 211, ""type"": ""Organism""}, {""token"": ""gastric cancer"", ""start_span"": 217, ""end_span"": 231, ""type"": ""Cancer""}, {""token"": ""CXCR4"", ""start_span"": 249, ""end_span"": 254, ""type"": ""Gene_or_gene_product""}, {""token"": ""gastric cancer"", ""start_span"": 286, ""end_span"": 300, ""type"": ""Cancer""}]"
Based on the observation that netrin - 1, the anti - apoptotic ligand for the dependence receptors DCC and UNC5H is up - regulated in colonic crypts in response to NF - kappaB, we show here that colorectal cancers from inflammatory bowel diseases patients have selected up - regulation of netrin - 1.	"netrin - 1	30	40	Gene_or_gene_product"	"DCC	99	102	Gene_or_gene_product"	"UNC5H	107	112	Gene_or_gene_product"	"colonic crypts	134	148	Organ"	"NF - kappaB	164	175	Gene_or_gene_product"	"colorectal cancers	195	213	Cancer"	"bowel	232	237	Organ"	"patients	247	255	Organism"	"netrin - 1	289	299	Gene_or_gene_product"	"[{""token"": ""netrin - 1"", ""start_span"": 30, ""end_span"": 40, ""type"": ""Gene_or_gene_product""}, {""token"": ""DCC"", ""start_span"": 99, ""end_span"": 102, ""type"": ""Gene_or_gene_product""}, {""token"": ""UNC5H"", ""start_span"": 107, ""end_span"": 112, ""type"": ""Gene_or_gene_product""}, {""token"": ""colonic crypts"", ""start_span"": 134, ""end_span"": 148, ""type"": ""Organ""}, {""token"": ""NF - kappaB"", ""start_span"": 164, ""end_span"": 175, ""type"": ""Gene_or_gene_product""}, {""token"": ""colorectal cancers"", ""start_span"": 195, ""end_span"": 213, ""type"": ""Cancer""}, {""token"": ""bowel"", ""start_span"": 232, ""end_span"": 237, ""type"": ""Organ""}, {""token"": ""patients"", ""start_span"": 247, ""end_span"": 255, ""type"": ""Organism""}, {""token"": ""netrin - 1"", ""start_span"": 289, ""end_span"": 299, ""type"": ""Gene_or_gene_product""}]"
In contrast, knockdown of Pbx1 did not impair bone marrow transformation by E2A / HLF or AML1 / ETO, suggesting that Pbx1 is specifically required for the maintenance of bone marrow transformation mediated by Evi - 1.	"Pbx1	26	30	Gene_or_gene_product"	"bone marrow	46	57	Multi"	"E2A	76	79	Gene_or_gene_product"	"HLF	82	85	Gene_or_gene_product"	"AML1	89	93	Gene_or_gene_product"	"ETO	96	99	Gene_or_gene_product"	"Pbx1	117	121	Gene_or_gene_product"	"bone marrow	170	181	Multi"	"Evi - 1	209	216	Gene_or_gene_product"	"[{""token"": ""Pbx1"", ""start_span"": 26, ""end_span"": 30, ""type"": ""Gene_or_gene_product""}, {""token"": ""bone marrow"", ""start_span"": 46, ""end_span"": 57, ""type"": ""Multi""}, {""token"": ""E2A"", ""start_span"": 76, ""end_span"": 79, ""type"": ""Gene_or_gene_product""}, {""token"": ""HLF"", ""start_span"": 82, ""end_span"": 85, ""type"": ""Gene_or_gene_product""}, {""token"": ""AML1"", ""start_span"": 89, ""end_span"": 93, ""type"": ""Gene_or_gene_product""}, {""token"": ""ETO"", ""start_span"": 96, ""end_span"": 99, ""type"": ""Gene_or_gene_product""}, {""token"": ""Pbx1"", ""start_span"": 117, ""end_span"": 121, ""type"": ""Gene_or_gene_product""}, {""token"": ""bone marrow"", ""start_span"": 170, ""end_span"": 181, ""type"": ""Multi""}, {""token"": ""Evi - 1"", ""start_span"": 209, ""end_span"": 216, ""type"": ""Gene_or_gene_product""}]"
Here we found that inactivation of the Notch effectors Hes1, Hes3 and Hes5, but not Hes1 alone, led to reduced cell proliferation, increased secretory cell formation and altered intestinal structures in adult mice.	"Notch	39	44	Gene_or_gene_product"	"Hes1	55	59	Gene_or_gene_product"	"Hes3	61	65	Gene_or_gene_product"	"Hes5	70	74	Gene_or_gene_product"	"Hes1	84	88	Gene_or_gene_product"	"cell	111	115	Cell"	"secretory cell	141	155	Cell"	"intestinal structures	178	199	Tissue"	"adult mice	203	213	Organism"	"[{""token"": ""Notch"", ""start_span"": 39, ""end_span"": 44, ""type"": ""Gene_or_gene_product""}, {""token"": ""Hes1"", ""start_span"": 55, ""end_span"": 59, ""type"": ""Gene_or_gene_product""}, {""token"": ""Hes3"", ""start_span"": 61, ""end_span"": 65, ""type"": ""Gene_or_gene_product""}, {""token"": ""Hes5"", ""start_span"": 70, ""end_span"": 74, ""type"": ""Gene_or_gene_product""}, {""token"": ""Hes1"", ""start_span"": 84, ""end_span"": 88, ""type"": ""Gene_or_gene_product""}, {""token"": ""cell"", ""start_span"": 111, ""end_span"": 115, ""type"": ""Cell""}, {""token"": ""secretory cell"", ""start_span"": 141, ""end_span"": 155, ""type"": ""Cell""}, {""token"": ""intestinal structures"", ""start_span"": 178, ""end_span"": 199, ""type"": ""Tissue""}, {""token"": ""adult mice"", ""start_span"": 203, ""end_span"": 213, ""type"": ""Organism""}]"
Coexpression of the human Met receptor and its ligand, hepatocyte growth factor / scatter factor ( HGF / SF), in NIH 3T3 fibroblasts causes the cells to become tumorigenic in nude mice.	"human	20	25	Organism"	"Met	26	29	Gene_or_gene_product"	"hepatocyte growth factor	55	79	Gene_or_gene_product"	"scatter factor	82	96	Gene_or_gene_product"	"HGF	99	102	Gene_or_gene_product"	"SF	105	107	Gene_or_gene_product"	"NIH 3T3 fibroblasts	113	132	Cell"	"cells	144	149	Cell"	"nude mice	175	184	Organism"	"[{""token"": ""human"", ""start_span"": 20, ""end_span"": 25, ""type"": ""Organism""}, {""token"": ""Met"", ""start_span"": 26, ""end_span"": 29, ""type"": ""Gene_or_gene_product""}, {""token"": ""hepatocyte growth factor"", ""start_span"": 55, ""end_span"": 79, ""type"": ""Gene_or_gene_product""}, {""token"": ""scatter factor"", ""start_span"": 82, ""end_span"": 96, ""type"": ""Gene_or_gene_product""}, {""token"": ""HGF"", ""start_span"": 99, ""end_span"": 102, ""type"": ""Gene_or_gene_product""}, {""token"": ""SF"", ""start_span"": 105, ""end_span"": 107, ""type"": ""Gene_or_gene_product""}, {""token"": ""NIH 3T3 fibroblasts"", ""start_span"": 113, ""end_span"": 132, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 144, ""end_span"": 149, ""type"": ""Cell""}, {""token"": ""nude mice"", ""start_span"": 175, ""end_span"": 184, ""type"": ""Organism""}]"
However, E mu - directed coexpression of cyclin D1 and N - MYC or L - MYC in double transgenic mice reveals a strong cooperative effect between MYC and cyclin D1 provoking the rapid development of clonal pre - B and B - cell lymphomas.	"E mu	9	13	Gene_or_gene_product"	"cyclin D1	41	50	Gene_or_gene_product"	"N - MYC	55	62	Gene_or_gene_product"	"L - MYC	66	73	Gene_or_gene_product"	"transgenic mice	84	99	Organism"	"MYC	144	147	Gene_or_gene_product"	"cyclin D1	152	161	Gene_or_gene_product"	"pre - B	204	211	Cancer"	"B - cell lymphomas	216	234	Cancer"	"[{""token"": ""E mu"", ""start_span"": 9, ""end_span"": 13, ""type"": ""Gene_or_gene_product""}, {""token"": ""cyclin D1"", ""start_span"": 41, ""end_span"": 50, ""type"": ""Gene_or_gene_product""}, {""token"": ""N - MYC"", ""start_span"": 55, ""end_span"": 62, ""type"": ""Gene_or_gene_product""}, {""token"": ""L - MYC"", ""start_span"": 66, ""end_span"": 73, ""type"": ""Gene_or_gene_product""}, {""token"": ""transgenic mice"", ""start_span"": 84, ""end_span"": 99, ""type"": ""Organism""}, {""token"": ""MYC"", ""start_span"": 144, ""end_span"": 147, ""type"": ""Gene_or_gene_product""}, {""token"": ""cyclin D1"", ""start_span"": 152, ""end_span"": 161, ""type"": ""Gene_or_gene_product""}, {""token"": ""pre - B"", ""start_span"": 204, ""end_span"": 211, ""type"": ""Cancer""}, {""token"": ""B - cell lymphomas"", ""start_span"": 216, ""end_span"": 234, ""type"": ""Cancer""}]"
Nursing actions to support the humoral and cell - mediated immune system of the burned patient include providing nutritional support to maintain serum protein levels at optimal levels; measures to decrease edema and promote angiogenesis in areas of partial - thickness injury; meticulous treatment of the wound to prevent infection and promote healing; monitoring of antibiotic use; conservative use of invasive techniques, including intubation and vascular access devices; maintenance of fluid and electrolyte balance and body temperature; and energy conservation measures.	"cell	43	47	Cell"	"immune system	59	72	Anatomical_system"	"patient	87	94	Organism"	"serum	145	150	Organism_substance"	"edema	206	211	Pathological_formation"	"wound	305	310	Pathological_formation"	"vascular	449	457	Multi"	"fluid	489	494	Organism_substance"	"body	523	527	Organism_subdivision"	"[{""token"": ""cell"", ""start_span"": 43, ""end_span"": 47, ""type"": ""Cell""}, {""token"": ""immune system"", ""start_span"": 59, ""end_span"": 72, ""type"": ""Anatomical_system""}, {""token"": ""patient"", ""start_span"": 87, ""end_span"": 94, ""type"": ""Organism""}, {""token"": ""serum"", ""start_span"": 145, ""end_span"": 150, ""type"": ""Organism_substance""}, {""token"": ""edema"", ""start_span"": 206, ""end_span"": 211, ""type"": ""Pathological_formation""}, {""token"": ""wound"", ""start_span"": 305, ""end_span"": 310, ""type"": ""Pathological_formation""}, {""token"": ""vascular"", ""start_span"": 449, ""end_span"": 457, ""type"": ""Multi""}, {""token"": ""fluid"", ""start_span"": 489, ""end_span"": 494, ""type"": ""Organism_substance""}, {""token"": ""body"", ""start_span"": 523, ""end_span"": 527, ""type"": ""Organism_subdivision""}]"
Anti - Fas treatment of these cells caused a significant decrease in p120 - GAP levels, ERK - 1 levels, and phosphorylation, as well as Grb2 - Sosl and MEK - 1 - ERK - 1 association.	"Fas	7	10	Gene_or_gene_product"	"cells	30	35	Cell"	"p120	69	73	Gene_or_gene_product"	"GAP	76	79	Gene_or_gene_product"	"ERK - 1	88	95	Gene_or_gene_product"	"Grb2	136	140	Gene_or_gene_product"	"Sosl	143	147	Gene_or_gene_product"	"MEK - 1	152	159	Gene_or_gene_product"	"ERK - 1	162	169	Gene_or_gene_product"	"[{""token"": ""Fas"", ""start_span"": 7, ""end_span"": 10, ""type"": ""Gene_or_gene_product""}, {""token"": ""cells"", ""start_span"": 30, ""end_span"": 35, ""type"": ""Cell""}, {""token"": ""p120"", ""start_span"": 69, ""end_span"": 73, ""type"": ""Gene_or_gene_product""}, {""token"": ""GAP"", ""start_span"": 76, ""end_span"": 79, ""type"": ""Gene_or_gene_product""}, {""token"": ""ERK - 1"", ""start_span"": 88, ""end_span"": 95, ""type"": ""Gene_or_gene_product""}, {""token"": ""Grb2"", ""start_span"": 136, ""end_span"": 140, ""type"": ""Gene_or_gene_product""}, {""token"": ""Sosl"", ""start_span"": 143, ""end_span"": 147, ""type"": ""Gene_or_gene_product""}, {""token"": ""MEK - 1"", ""start_span"": 152, ""end_span"": 159, ""type"": ""Gene_or_gene_product""}, {""token"": ""ERK - 1"", ""start_span"": 162, ""end_span"": 169, ""type"": ""Gene_or_gene_product""}]"
MATERIALS AND METHODS: Urine from 81 patients with RDEB ( 39 patients), junctional epidermolysis bullosa ( JEB; 12 patients), and epidermolysis bullosa simplex ( EBS; 30 patients), as well as unaffected family members of RDEB patients ( 33 patients), was tested for the presence of basic fibroblast growth factor ( bFGF) using a sensitive radioimmunoassay.	"Urine	23	28	Organism_substance"	"patients	37	45	Organism"	"patients	61	69	Organism"	"patients	115	123	Organism"	"patients	170	178	Organism"	"patients	226	234	Organism"	"patients	240	248	Organism"	"basic fibroblast growth factor	282	312	Gene_or_gene_product"	"bFGF	315	319	Gene_or_gene_product"	"[{""token"": ""Urine"", ""start_span"": 23, ""end_span"": 28, ""type"": ""Organism_substance""}, {""token"": ""patients"", ""start_span"": 37, ""end_span"": 45, ""type"": ""Organism""}, {""token"": ""patients"", ""start_span"": 61, ""end_span"": 69, ""type"": ""Organism""}, {""token"": ""patients"", ""start_span"": 115, ""end_span"": 123, ""type"": ""Organism""}, {""token"": ""patients"", ""start_span"": 170, ""end_span"": 178, ""type"": ""Organism""}, {""token"": ""patients"", ""start_span"": 226, ""end_span"": 234, ""type"": ""Organism""}, {""token"": ""patients"", ""start_span"": 240, ""end_span"": 248, ""type"": ""Organism""}, {""token"": ""basic fibroblast growth factor"", ""start_span"": 282, ""end_span"": 312, ""type"": ""Gene_or_gene_product""}, {""token"": ""bFGF"", ""start_span"": 315, ""end_span"": 319, ""type"": ""Gene_or_gene_product""}]"
